pub_nbr,app_year,sim_occ
2245674,2009,721
2238665,2009,818
2239788,2009,742
2247853,2009,711
2247853,2009,711
2252791,2009,816
2238392,2009,711
2242923,2009,818
2238670,2009,818
2238634,2009,212
2242110,2009,251
2245256,2009,811
2247547,2009,813
2290045,2009,813
2267572,2009,818
2267572,2009,818
2216800,2009,311
2284449,2009,818
2280469,2009,812
2280469,2009,818
2230697,2009,818
2230697,2009,712
2295891,2009,712
2295891,2009,712
2282392,2009,818
2282049,2009,818
2277693,2009,818
2222865,2008,817
2240687,2008,818
2243815,2009,812
2246898,2009,211
2245299,2009,818
2252749,2009,711
2240283,2009,814
2245385,2009,812
2240528,2009,813
2240955,2009,311
2240529,2009,818
2246560,2009,818
2249429,2009,215
2249429,2009,215
2252633,2009,818
2252633,2009,818
2247851,2009,818
2242111,2009,732
2250369,2009,818
2240688,2009,818
2240530,2009,814
2245298,2009,818
2249938,2009,813
2263006,2009,818
2253030,2009,813
2253030,2009,813
2249396,2009,721
2245130,2009,816
2240970,2009,813
2267794,2009,215
2296244,2009,818
2284973,2009,818
2278625,2009,813
2295795,2009,818
2295795,2009,818
2282360,2009,721
2284454,2009,711
2254836,2008,813
2255067,2008,812
2237950,2009,732
2237950,2009,813
2253024,2009,818
2251335,2009,818
2242555,2009,811
2248177,2009,818
2246901,2009,812
2242908,2009,814
2252789,2009,634
2240591,2009,817
2243208,2009,818
2248840,2009,813
2257520,2009,813
2247974,2009,311
2256111,2009,813
2250346,2009,818
2255081,2009,818
2242647,2009,815
2242647,2009,813
2250402,2009,818
2256893,2009,215
2250675,2009,731
2242112,2009,712
2284978,2009,818
2284639,2009,812
2284892,2009,742
2235195,2008,812
2258816,2008,816
2249397,2009,818
2249397,2009,741
2249401,2009,215
2245118,2009,813
2242885,2009,711
2245728,2009,812
2255107,2009,818
2247816,2009,811
2255136,2009,818
2245717,2009,818
2250276,2009,314
2245473,2009,812
2257746,2009,818
2245671,2009,311
2245683,2009,215
2246382,2009,814
2255007,2009,816
2246899,2009,311
2245647,2009,742
2246957,2009,818
2283734,2009,813
2256429,2009,818
2256429,2009,818
2284910,2009,818
2284452,2009,721
2249399,2008,818
2257996,2008,812
2215665,2008,818
2245384,2008,311
2235192,2008,817
2257991,2008,812
2248391,2009,742
2257747,2009,815
2264287,2009,812
2264287,2009,812
2260247,2009,818
2249394,2009,215
2257601,2009,813
2260207,2009,818
2250273,2009,813
2253773,2009,834
2253773,2009,818
2249468,2009,818
2249398,2009,742
2279344,2009,818
2252989,2009,334
2254194,2009,215
2255392,2009,215
2274515,2009,818
2260248,2009,821
2269195,2009,812
2249395,2009,812
2283229,2009,818
2249402,2009,818
2283995,2009,815
2283995,2009,815
2283996,2009,721
2295235,2009,815
2295235,2009,815
2290704,2009,818
2266135,2008,818
2252839,2009,311
2259992,2009,818
2260211,2009,814
2253022,2009,311
2263004,2009,818
2257594,2009,813
2285948,2009,314
2267299,2009,818
2267299,2009,818
2249430,2009,818
2259914,2009,752
2259914,2009,812
2253021,2009,813
2249411,2009,814
2250207,2009,814
2250370,2009,818
2248200,2009,813
2263126,2009,818
2248154,2009,314
2251427,2009,813
2251427,2009,812
2254156,2009,818
2283230,2009,722
2262901,2009,314
2274779,2009,812
2247677,2009,813
2250262,2009,818
2253031,2009,814
2259331,2009,311
2293100,2009,818
2293100,2009,818
2264559,2009,818
2262004,2009,817
2230695,2009,818
2249100,2009,812
2256428,2009,818
2254157,2008,818
2250116,2008,818
2274262,2008,812
2250371,2008,818
2253185,2009,818
2253011,2009,818
2253032,2009,813
2260206,2009,818
2279383,2009,721
2270332,2009,818
2265720,2009,816
2259891,2009,323
2257995,2009,818
2250650,2009,812
2260339,2009,812
2250324,2009,711
2250274,2009,813
2265721,2009,817
2254913,2009,817
2258811,2009,812
2253023,2009,311
2254171,2009,813
2257633,2009,812
2263432,2009,818
2292877,2009,818
2295534,2009,226
2278687,2009,215
2278687,2009,215
2295394,2009,812
2255088,2008,818
2271694,2008,814
2256194,2009,816
2261995,2009,311
2261995,2009,311
2264782,2009,311
2278852,2009,713
2270841,2009,813
2270841,2009,813
2289054,2009,818
2267300,2009,818
2259377,2009,813
2259377,2009,818
2256915,2009,818
2256915,2009,818
2254929,2009,813
2279342,2009,831
2262001,2009,814
2262001,2009,311
2259330,2009,215
2260203,2009,753
2282359,2009,814
2282359,2009,814
2252788,2009,814
2256794,2009,732
2253033,2009,215
2254972,2009,813
2242924,2009,818
2234173,2009,711
2298727,2009,813
2259337,2008,812
2259356,2009,813
2261998,2009,311
2259357,2009,813
2200092,2009,818
2262049,2009,812
2272956,2009,816
2274514,2009,815
2280166,2009,818
2267792,2009,834
2267792,2009,834
2278854,2009,813
2278854,2009,813
2259332,2009,818
2259332,2009,711
2299501,2009,813
2299502,2009,818
2299502,2009,818
2299500,2009,817
2292741,2009,816
2200082,2009,812
2280424,2009,215
2280421,2009,311
2280421,2009,311
2257518,2008,821
2276981,2008,818
2264779,2009,215
2264779,2009,215
2252900,2009,818
2261999,2009,818
2261999,2009,818
2261394,2009,814
2263306,2009,818
2264826,2009,812
2264781,2009,812
2274472,2009,817
2260130,2009,314
2263021,2009,821
2279065,2009,711
2263002,2009,818
2296184,2009,812
2296184,2009,215
2262000,2009,732
2262000,2009,817
2250367,2009,818
2268774,2009,812
2274433,2009,817
2284450,2009,818
2275752,2009,711
2286084,2009,817
2228833,2009,812
2200094,2009,812
2202026,2009,812
2200095,2009,812
2266146,2008,821
2269236,2008,732
2281420,2009,818
2288809,2009,816
2276788,2009,814
2267831,2009,813
2266982,2009,814
2266982,2009,818
2270077,2009,721
2273558,2009,215
2260023,2009,813
2262930,2009,818
2262872,2009,813
2279346,2009,818
2275394,2009,813
2275394,2009,813
2288769,2009,712
2278630,2009,818
2279530,2009,215
2206914,2009,912
2295383,2009,813
2295384,2009,813
2278626,2009,818
2288810,2009,812
2263244,2009,813
2265619,2009,813
2289149,2009,311
2266178,2009,818
2269818,2009,732
2265689,2009,813
2279314,2009,818
2283124,2009,818
2279345,2009,818
2266143,2009,812
2283523,2009,818
2276352,2009,633
2281116,2009,711
2289150,2009,818
2270059,2009,814
2277203,2009,813
2266144,2009,818
2265550,2009,812
2280813,2009,814
2299107,2009,622
2275494,2009,812
2273559,2009,215
2273476,2009,814
2297429,2009,933
2284908,2009,818
2284908,2009,818
2268769,2009,813
2271547,2009,818
2276070,2009,812
2276070,2009,812
2281335,2009,818
2284909,2009,814
2286085,2009,817
2275518,2009,813
2274792,2009,712
2268920,2009,711
2278632,2008,812
2285940,2008,813
2271741,2008,813
2288857,2008,912
2287465,2008,818
2287465,2008,818
2293349,2008,812
2295796,2008,818
2294626,2008,721
2299497,2008,818
2292782,2008,613
2292782,2008,613
2256829,2009,815
2256829,2009,215
2261976,2009,742
2299110,2009,818
2270312,2009,731
2270312,2009,731
2273561,2009,742
2278249,2009,818
2244033,2009,732
2272325,2009,311
2272325,2009,818
2284420,2009,818
2284420,2009,818
2284394,2009,818
2219226,2009,215
2267296,2009,818
2283231,2009,818
2283231,2009,818
2286083,2009,818
2297452,2009,818
2286461,2009,813
2283522,2009,813
2274406,2009,817
2294313,2009,815
2281053,2009,314
2276101,2009,812
2276102,2009,812
2270411,2009,812
2280433,2009,814
2273603,2009,814
2276103,2009,814
2273560,2009,721
2276086,2009,813
2276086,2009,813
2276087,2009,812
2274163,2009,812
2276795,2009,751
2279256,2009,817
2276848,2009,816
2276848,2009,816
2202807,2009,215
2202807,2009,215
2256820,2009,813
2244372,2003,818
2219230,2009,215
2221877,2009,215
2221877,2009,215
2212563,2009,818
2282929,2009,814
2247850,2009,818
2291868,2009,812
2286462,2009,742
2283233,2009,818
2289109,2009,812
2294628,2009,818
2285971,2009,751
2288807,2009,752
2274366,2009,813
2288568,2009,334
2274198,2009,711
2273604,2009,813
2273256,2009,818
2282891,2009,818
2288422,2009,812
2279241,2009,816
2243953,2009,821
2243953,2009,821
2228834,2008,311
2228834,2008,812
2229561,2009,311
2253885,2009,817
2214208,2009,818
2208888,2009,818
2234178,2009,818
2285869,2009,814
2297538,2009,311
2284902,2009,812
2276104,2009,251
2298697,2009,732
2298697,2009,732
2290724,2009,215
2285553,2009,815
2279300,2009,711
2294629,2009,818
2285972,2009,231
2279347,2009,817
2282976,2009,812
2277192,2009,215
2288694,2009,813
2283121,2009,816
2204446,2001,816
2275566,2009,611
2275566,2009,611
2232060,2009,818
2276924,2009,818
2276923,2008,818
2297815,2009,814
2276723,2009,813
2281310,2009,352
2281309,2009,818
2286092,2009,251
2276105,2009,215
2276105,2009,215
2296185,2009,732
2292752,2009,815
2292752,2009,815
2292752,2009,815
2296186,2009,812
2296186,2009,812
2279863,2009,814
2287239,2009,721
2287239,2009,812
2292681,2009,814
2292681,2009,814
2284213,2009,814
2280419,2009,812
2284906,2009,812
2299506,2009,813
2297395,2009,817
2291354,2009,813
2297613,2009,813
2214209,2009,818
2226591,2009,311
2208885,2009,818
2239461,2009,814
2204576,2009,818
2204576,2009,818
2294342,2009,818
2290702,2009,732
2279531,2009,215
2292926,2009,818
2292926,2009,817
2287959,2009,818
2287960,2009,215
2287960,2009,215
2287961,2009,215
2287961,2009,215
2293420,2009,818
2284907,2009,215
2284871,2009,732
2284871,2009,732
2284869,2009,732
2284869,2009,732
2284869,2009,732
2287918,2009,311
2296187,2009,215
2278889,2009,813
2278889,2009,813
2260506,2009,813
2257994,2009,818
2291855,2009,816
2294586,2009,813
2243954,2009,821
2202013,2009,732
2202013,2009,721
2200105,2009,814
2202287,2009,813
2202407,2009,818
2200106,2009,813
2200106,2009,813
2202408,2009,818
2280792,2009,731
2294160,2009,814
2294622,2009,812
2297461,2009,814
2297274,2009,813
2285935,2009,812
2294229,2009,813
2281117,2009,818
2299498,2009,732
2299498,2009,732
2296188,2009,812
2296188,2009,812
2296189,2009,215
2293342,2009,812
2293342,2009,812
2289965,2009,814
2290700,2009,812
2290700,2009,812
2290701,2009,732
2290701,2009,818
2293343,2009,812
2298959,2009,732
2284942,2009,215
2289162,2009,818
2286465,2009,721
2297286,2009,817
2288698,2009,816
2283141,2009,813
2291526,2009,816
2297312,2009,816
2297313,2009,813
2204577,2009,815
2204577,2009,817
2204580,2009,818
2210912,2009,732
2210912,2009,732
2204579,2009,818
2202862,2009,215
2204511,2009,711
2204578,2009,818
2297790,2009,711
2289107,2009,311
2294624,2009,812
2297788,2009,311
2297789,2009,311
2289108,2009,812
2291427,2009,813
2206903,2009,813
2206903,2009,813
2206915,2009,818
2216547,2009,818
2216547,2009,818
2279172,2009,818
2279113,2009,818
2297282,2009,813
2294240,2009,713
2287287,2009,816
2287287,2009,314
2293344,2009,812
2299784,2009,731
2287962,2009,311
2292682,2009,812
2292682,2009,812
2292558,2009,812
2292560,2009,812
2292560,2009,311
2299536,2009,251
2204853,2009,818
2294312,2009,818
2291319,2009,711
2288771,2009,711
2288487,2009,812
2288488,2009,818
2291585,2009,818
2291488,2009,817
2296215,2009,251
2296154,2009,721
2279242,2009,314
2202804,2009,812
2237325,2009,818
2264377,2009,818
2251908,2010,311
2209206,2010,818
2264378,2009,818
2294642,2009,212
2294632,2009,742
2291263,2009,818
2291866,2009,215
2294672,2009,215
2297748,2009,813
2297223,2009,732
2296192,2009,742
2296216,2009,215
2296216,2009,215
2202470,2009,818
2211055,2009,818
2211055,2009,818
2246906,2009,311
2207220,2010,215
2207248,2010,812
2207248,2010,812
2206917,2009,212
2280423,2009,215
2297275,2009,21
2297276,2009,818
2297451,2009,818
2283282,2009,311
2297792,2009,812
2263265,2009,812
2294228,2009,812
2274559,2009,311
2240689,2009,818
2206993,2010,816
2226851,2010,814
2208886,2010,818
2206991,2010,711
2208948,2010,818
2208887,2010,818
2208947,2010,818
2233738,2008,814
2297530,2009,812
2297785,2009,215
2201999,2009,813
2282350,2010,311
2211300,2010,215
2211052,2010,722
2211054,2010,818
2221936,2010,818
2221936,2010,215
2209149,2010,813
2216548,2010,818
2249028,2010,818
2211375,2010,311
2211375,2010,215
2278619,2010,215
2221556,2010,818
2216604,2010,818
2213995,2010,818
2214283,2010,818
2214283,2010,818
2291484,2009,812
2270884,2010,713
2213874,2010,131
2233665,2010,711
2213407,2010,721
2216549,2010,818
2216545,2010,815
2213877,2010,818
2213587,2010,817
2213587,2010,817
2216839,2010,211
2213569,2010,331
2230548,2010,818
2230548,2010,818
2213732,2004,816
2213732,2004,816
2212920,2009,215
2219223,2010,813
2216801,2010,742
2224127,2010,754
2224127,2010,226
2216387,2010,711
2216387,2010,818
2224126,2010,818
2224570,2010,215
2216979,2010,812
2216979,2010,732
2214282,2009,818
2214282,2009,818
2219222,2010,215
2224129,2010,818
2224129,2010,818
2221882,2010,818
2218908,2010,818
2221475,2010,818
2204875,2004,818
2204875,2004,814
2204876,2004,818
2204876,2004,814
2261326,2004,251
2261326,2004,632
2221552,2010,818
2221553,2010,818
2223589,2010,611
2228829,2007,834
2228829,2007,834
2219227,2005,215
2219227,2005,215
2224491,2010,818
2211391,2010,818
2261637,2009,311
2261637,2009,311
2226499,2010,818
2216403,2007,813
2216451,2010,711
2267491,2001,818
2228828,2010,311
2226496,2010,818
2224062,2010,711
2224062,2010,711
2224062,2010,711
2221879,2010,711
2234264,2010,812
2234264,2010,812
2234265,2010,818
2234265,2010,814
2290303,2010,818
2228423,2010,812
2224493,2010,721
2224492,2010,742
2216175,2010,732
2216175,2010,732
2224130,2010,818
2224130,2010,818
2261506,2010,818
2261506,2010,818
2207207,2010,215
2207207,2010,732
2226500,2010,212
2228830,2010,742
2228830,2010,742
2230637,2010,817
2261288,2010,813
2261288,2010,813
2228533,2010,818
2237321,2010,732
2230400,2010,818
2230401,2010,723
2230402,2010,818
2228524,2010,313
2228524,2010,812
2251566,2009,818
2251566,2009,818
2230677,2010,815
2233552,2010,831
2228467,2010,812
2237339,2010,812
2239460,2010,818
2233834,2010,818
2233734,2010,814
2233734,2010,814
2228142,2010,815
2237293,2010,215
2236820,2010,215
2236820,2010,215
2230122,2010,933
2230439,2010,814
2234174,2010,712
2237323,2010,812
2243892,2010,711
2237322,2010,812
2243926,2010,818
2243926,2010,818
2233735,2010,818
2230470,2010,818
2223895,2002,311
2236817,2010,815
2237318,2010,814
2233736,2010,818
2233736,2010,818
2230693,2005,812
2230693,2005,721
2230469,2010,711
2246879,2009,812
2234180,2010,812
2234180,2010,812
2234181,2010,742
2234181,2010,742
2233760,2010,814
2251254,2010,812
2239785,2010,818
2234253,2010,818
2241504,2010,754
2241504,2010,754
2239459,2010,711
2239459,2010,711
2236066,2010,818
2236066,2010,742
2218495,2003,814
2237308,2010,812
2242104,2010,732
2246561,2010,711
2246562,2010,818
2206930,2005,818
2204432,2007,752
2241751,2010,818
2241431,2010,752
2241431,2010,711
2251761,2010,313
2242124,2010,813
2242124,2010,813
2246958,2010,933
2275340,2010,818
2275340,2010,835
2239376,2010,711
2241842,2010,812
2241842,2010,812
2219261,2009,814
2244373,2010,215
2256434,2010,818
2249027,2010,814
2249027,2010,752
2242159,2010,818
2242159,2010,818
2242113,2010,741
2242115,2010,818
2262005,2010,215
2246916,2010,813
2261997,2010,215
2273563,2010,818
2273564,2010,818
2228831,2010,818
2228832,2010,812
2243839,2010,818
2234176,2010,721
2246917,2010,215
2226849,2008,215
2226849,2008,215
2244348,2010,818
2244035,2010,818
2246559,2010,818
2246559,2010,818
2246563,2010,817
2246563,2010,817
2264314,2010,818
2264314,2010,818
2246905,2010,215
2246558,2010,752
2246558,2010,752
2249031,2010,834
2246643,2010,812
2248662,2010,721
2246907,2010,812
2246903,2010,818
2246914,2010,818
2284391,2004,817
2284391,2004,817
2243955,2010,541
2243955,2010,541
2251544,2010,818
2251544,2010,818
2246577,2010,722
2246897,2010,732
2228605,2009,818
2253650,2010,814
2216824,2003,251
2216824,2003,251
2234167,2010,215
2246647,2010,812
2262076,2001,313
2262076,2001,215
2256079,2010,818
2256079,2010,818
2256343,2010,818
2256343,2010,818
2251909,2010,818
2287920,2008,812
2253902,2010,818
2249029,2010,818
2249029,2010,818
2249030,2010,818
2249030,2010,818
2267306,2010,215
2267306,2010,215
2272920,2010,322
2272920,2010,322
2209205,2008,818
2251371,2010,814
2218522,2003,215
2218522,2003,215
2256339,2010,313
2256339,2010,313
2254172,2010,818
2230685,2002,732
2278679,2010,818
2278679,2010,818
2244034,2010,731
2244034,2010,731
2219262,2009,812
2253840,2010,818
2253840,2010,818
2230750,2002,818
2253920,2010,818
2258547,2010,732
2254153,2010,311
2256579,2010,812
2256579,2010,812
2264315,2010,818
2264315,2010,818
2264310,2010,816
2264310,2010,815
2275672,2010,817
2275672,2010,817
2256894,2010,818
2256918,2010,215
2256918,2010,215
2253841,2010,818
2253841,2010,818
2254162,2010,812
2258942,2010,818
2258942,2010,817
2258946,2010,818
2258946,2010,818
2256828,2010,215
2253737,2010,812
2256818,2010,742
2256823,2010,818
2256763,2010,812
2258947,2010,215
2284392,2010,818
2284392,2010,818
2284392,2010,818
2256839,2010,813
2256839,2010,814
2256819,2010,742
2261501,2010,815
2256826,2010,711
2256764,2010,812
2276149,2010,818
2262089,2010,818
2262089,2010,818
2226365,2002,732
2226365,2002,732
2256827,2010,742
2256827,2010,711
2256825,2010,742
2216838,2005,215
2261505,2010,711
2261505,2010,711
2261502,2010,818
2226501,2006,818
2226501,2006,818
2261485,2010,812
2259358,2010,215
2259358,2010,215
2259359,2010,215
2291867,2010,812
2278157,2010,711
2278158,2010,912
2264312,2010,818
2264312,2010,818
2261300,2010,812
2261300,2010,812
2262023,2010,813
2262093,2010,215
2267297,2010,818
2267297,2010,818
2284328,2010,712
2258490,2010,912
2273111,2010,818
2261504,2010,818
2261504,2010,818
2267377,2010,818
2264780,2010,215
2275669,2010,818
2267303,2010,818
2267303,2010,818
2267298,2010,818
2267460,2010,818
2267460,2010,818
2267280,2010,215
2267280,2010,215
2287919,2010,311
2261425,2010,711
2270331,2010,818
2270331,2010,818
2267304,2010,818
2267304,2010,818
2227324,2008,812
2270294,2010,721
2273112,2010,818
2273112,2010,818
2264311,2010,818
2264311,2010,818
2282052,2010,818
2241691,2010,711
2267302,2010,818
2262077,2010,818
2264313,2010,818
2290784,2010,812
2270974,2010,215
2270974,2010,215
2259336,2010,215
2275673,2010,752
2275673,2010,752
2287115,2010,813
2287115,2010,813
2275496,2010,813
2275496,2010,813
2273108,2010,711
2264786,2010,215
2264786,2010,215
2273105,2010,818
2273105,2010,817
2273109,2010,818
2273109,2010,818
2267305,2010,818
2267305,2010,818
2282051,2010,711
2282051,2010,711
2226387,2008,817
2287543,2010,818
2264785,2010,812
2230694,2002,818
2292929,2010,215
2292929,2010,215
2270404,2010,818
2282054,2010,818
2270064,2010,814
2270064,2010,814
2273104,2010,818
2273104,2010,818
2276071,2010,818
2273102,2010,815
2273102,2010,815
2256338,2008,711
2256338,2008,711
2273510,2010,311
2270874,2010,812
2275668,2010,721
2267320,2010,722
2296183,2010,311
2273106,2010,818
2273106,2010,818
2292930,2010,131
2276137,2010,817
2273511,2010,311
2273110,2010,818
2270949,2010,215
2241850,2007,818
2276074,2010,732
2284390,2010,818
2284390,2010,818
2287464,2010,818
2287464,2010,818
2234132,2004,215
2234132,2004,215
2234133,2004,215
2234133,2004,215
2253609,2004,813
2249385,2005,813
2249386,2005,732
2249386,2005,812
2249387,2005,812
2249387,2005,812
2278243,2010,816
2275670,2010,818
2275670,2010,818
2278695,2010,215
2290803,2010,818
2290803,2010,818
2278697,2010,215
2275842,2010,311
2280224,2010,818
2280224,2010,818
2280191,2010,818
2280191,2010,818
2282362,2010,311
